song_a,album_a,song_b,album_b,similarity
Kiss It Better,ANTI,Watch n’ Learn,Talk That Talk,0.7131
Kiss It Better,ANTI,Roc Me Out,Talk That Talk,0.6599
Kiss It Better,ANTI,Break It Off,A Girl Like Me,0.6011
Kiss It Better,ANTI,Kiss It Better (KAYTRANADA Edition),Kiss It Better (Dance Remix),0.9545
Kiss It Better,ANTI,Let Me,Music of the Sun (UK Edition)  ,0.6032
Kiss It Better,ANTI,Kiss It Better (Remix),,1.0
Kiss It Better,ANTI,The Hotness,Unreleased Songs,0.6049
Kiss It Better,ANTI,Kiss It Better (R3hab Remix),Kiss It Better (Dance Remix),0.9641
Kiss It Better,ANTI,Sex with Me (DEVAULT Remix),Sex with Me (Dance Remixes),0.6117
Kiss It Better,ANTI,Rude Boy (Chew Fu Vitamin S Fix),Rated R: Remixed,0.6104
Kiss It Better,ANTI,Kiss It Better (Four Tet Remix),Kiss It Better (Dance Remix),0.9972
Kiss It Better,ANTI,Kiss It Better (Feenixpawl Remix),Kiss It Better (Dance Remix),0.988
Sex with Me,ANTI,Cheers (Gregor Salto Remix),,0.6143
Sex with Me,ANTI,Break It Off,A Girl Like Me,0.6284
Sex with Me,ANTI,Like It,Unreleased Songs,0.6048
Sex with Me,ANTI,Hypnotized,Music of the Sun (Japanese Edition)  ,0.6061
Sex with Me,ANTI,Sex with Me (MK Remix),Sex with Me (Dance Remixes),0.9584
Sex with Me,ANTI,Sex with Me (Addal Remix),Sex with Me (Dance Remixes),0.9893
Sex with Me,ANTI,Sex with Me (Salva Remix),Sex with Me (Dance Remixes),0.9298
Sex with Me,ANTI,Sex with Me (John Blake Remix),Sex with Me (Dance Remixes),0.8612
Sex with Me,ANTI,Sex with Me (DEVAULT Remix),Sex with Me (Dance Remixes),0.9081
Sex with Me,ANTI,S&M (Dave Audé Club),S&M (Remixes),0.6013
Bitch Better Have My Money,,Pose,ANTI,0.6645
Bitch Better Have My Money,,Talk That Talk,Talk That Talk,0.6632
Bitch Better Have My Money,,Pour It Up (Remix),,0.6481
Bitch Better Have My Money,,G4L,Rated R,0.611
Bitch Better Have My Money,,Lemme Get That,Good Girl Gone Bad,0.6279
Bitch Better Have My Money,,Break It Off,A Girl Like Me,0.6039
Bitch Better Have My Money,,"That La, La, La",Music of the Sun (UK Edition)  ,0.6098
Bitch Better Have My Money,,"If It’s Lovin’ That You Want, Pt. 2",A Girl Like Me,0.6007
Bitch Better Have My Money,,Nothing is Promised (SOPHIE Remix) [Young Thug Version],Unreleased Songs,0.6209
Bitch Better Have My Money,,Bitch Better Have My Money (GTA Remix),,0.9028
Bitch Better Have My Money,,Pose (Eva Shaw Remix),Pose (Dance Remixes),0.6722
Bitch Better Have My Money,,Pose (Deadly Zoo Remix),Pose (Dance Remixes),0.6919
Bitch Better Have My Money,,Pose (Far East Movement Remix),Pose (Dance Remixes),0.6811
