song_a,album_a,song_b,album_b,similarity
Better Now,beerbongs & bentleys,Too Young,Stoney (Deluxe),0.6246
Better Now,beerbongs & bentleys,Rich & Sad,beerbongs & bentleys,0.6296
Better Now,beerbongs & bentleys,Otherside,beerbongs & bentleys,0.6732
Better Now,beerbongs & bentleys,Zack and Codeine,beerbongs & bentleys,0.609
Better Now,beerbongs & bentleys,Sugar Wraith,beerbongs & bentleys,0.6558
Better Now,beerbongs & bentleys,Broken Whiskey Glass,Stoney (Deluxe),0.6019
Better Now,beerbongs & bentleys,Big Lie,Stoney (Deluxe),0.6361
Better Now,beerbongs & bentleys,"Yours Truly, Austin Post",Stoney (Deluxe),0.6305
Better Now,beerbongs & bentleys,I Know,Hollywood’s Bleeding,0.6523
Better Now,beerbongs & bentleys,Hollywood Dreams / Come Down,August 26th,0.6048
Better Now,beerbongs & bentleys,Congratulations (Remix),,0.6369
Better Now,beerbongs & bentleys,40 Funk,August 26th,0.602
Better Now,beerbongs & bentleys,Remember,Unreleased Songs,0.6335
Better Now,beerbongs & bentleys,Honest,Unreleased Songs,0.6418
Better Now,beerbongs & bentleys,I Fall Apart (SLANDER Remix),,0.6012
Better Now,beerbongs & bentleys,Guacamole Carpet,Unreleased Songs,0.6347
Better Now,beerbongs & bentleys,Feel (Demo),Unreleased Songs,0.6053
Better Now,beerbongs & bentleys,New York*,Unreleased Songs,0.6294
Better Now,beerbongs & bentleys,Came Up (Original Version),,0.6298
Better Now,beerbongs & bentleys,Stoned (Diplo Remix),Unreleased Songs,0.609
Better Now,beerbongs & bentleys,My Friends,Unreleased Songs,0.6156
Wow.,Hollywood’s Bleeding,Candy Paint,beerbongs & bentleys,0.6373
Wow.,Hollywood’s Bleeding,Over Now,beerbongs & bentleys,0.6368
Wow.,Hollywood’s Bleeding,Too Young,Stoney (Deluxe),0.6244
Wow.,Hollywood’s Bleeding,No Option,Stoney (Deluxe),0.6222
Wow.,Hollywood’s Bleeding,Rich & Sad,beerbongs & bentleys,0.6741
Wow.,Hollywood’s Bleeding,92 Explorer,beerbongs & bentleys,0.6576
Wow.,Hollywood’s Bleeding,Feel,Stoney (Deluxe),0.6062
Wow.,Hollywood’s Bleeding,Zack and Codeine,beerbongs & bentleys,0.6035
Wow.,Hollywood’s Bleeding,Sugar Wraith,beerbongs & bentleys,0.6024
Wow.,Hollywood’s Bleeding,Patient,Stoney (Deluxe),0.6466
Wow.,Hollywood’s Bleeding,Takin’ Shots,beerbongs & bentleys,0.6171
Wow.,Hollywood’s Bleeding,Big Lie,Stoney (Deluxe),0.6989
